[INFO] START: 03/05/2024 12:08:25
TARGET: facebook.com

 | 157.240.195.35  | Marseille - France            | FACEBOOK                                 | 2020-12-01
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-11-30
 | 157.240.196.35  | Marseille - France            | FACEBOOK                                 | 2020-11-29
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-11-28
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-11-27
 | 157.240.196.35  | Marseille - France            | FACEBOOK                                 | 2020-11-27
 | 157.240.195.35  | Marseille - France            | FACEBOOK                                 | 2020-11-27
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-11-22
 | 157.240.196.35  | Marseille - France            | FACEBOOK                                 | 2020-11-22
 | 157.240.196.35  | Marseille - France            | FACEBOOK                                 | 2020-11-21
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-11-20
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-11-20
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-11-19
 | 157.240.195.35  | Marseille - France            | FACEBOOK                                 | 2020-11-19
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-11-18
 | 157.240.195.35  | Marseille - France            | FACEBOOK                                 | 2020-11-18
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-11-17
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-11-17
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-11-16
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-11-15
 | 157.240.196.35  | Marseille - France            | FACEBOOK                                 | 2020-11-15
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-11-15
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-11-13
 | 157.240.196.35  | Marseille - France            | FACEBOOK                                 | 2020-11-13
 | 157.240.195.35  | Marseille - France            | FACEBOOK                                 | 2020-11-13
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-11-13
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-11-12
 | 157.240.196.35  | Marseille - France            | FACEBOOK                                 | 2020-11-11
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-11-11
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-11-10
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-11-10
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-11-09
 | 157.240.195.35  | Marseille - France            | FACEBOOK                                 | 2020-11-07
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-11-06
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-11-06
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-11-05
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-11-04
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-11-04
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-11-03
 | 157.240.21.35   | United States                 | FACEBOOK                                 | 2020-11-02
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-11-02
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-11-01
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-11-01
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-10-31
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-10-31
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-10-30
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-10-30
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-10-29
 | 157.240.21.35   | United States                 | FACEBOOK                                 | 2020-10-29
 | 157.240.20.35   | United States                 | FACEBOOK                                 | 2020-10-29
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-10-29
 | 157.240.20.35   | United States                 | FACEBOOK                                 | 2020-10-28
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-10-28
 | 157.240.20.35   | United States                 | FACEBOOK                                 | 2020-10-27
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-10-26
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-10-26
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-10-25
 | 157.240.20.35   | United States                 | FACEBOOK                                 | 2020-10-24
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-10-24
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-10-23
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-10-23
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-10-22
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-10-22
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-10-21
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-10-21
 | 157.240.21.35   | United States                 | FACEBOOK                                 | 2020-10-20
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-10-20
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-10-19
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-10-19
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-10-18
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-10-18
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-10-17
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-10-17
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-10-17
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-10-16
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-10-16
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-10-16
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-10-15
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-10-15
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-10-14
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-10-14
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-10-13
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-10-13
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-10-12
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-10-12
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-10-11
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-10-11
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-10-10
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-10-10
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-10-09
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-10-08
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-10-07
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-10-07
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-10-06
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-10-06
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-10-05
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-10-05
 | 157.240.194.35  | United States                 | FACEBOOK                                 | 2020-10-04
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-10-03
 | 157.240.194.35  | United States                 | FACEBOOK                                 | 2020-10-02
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-10-02
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-10-01
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-10-01
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-09-30
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-09-30
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-09-29
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-09-29
 | 157.240.194.35  | United States                 | FACEBOOK                                 | 2020-09-28
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-09-28
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-09-27
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-09-27
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-09-26
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-09-26
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-09-25
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-09-24
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-09-24
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-09-23
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-09-23
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-09-22
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-09-22
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-09-21
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-09-21
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-09-19
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-09-18
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-09-18
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-09-18
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-09-17
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-09-17
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-09-16
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-09-16
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-09-15
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-09-14
 | 157.240.194.35  | United States                 | FACEBOOK                                 | 2020-09-13
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-09-13
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-09-12
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-09-12
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-09-11
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-09-11
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-09-10
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-09-10
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-09-09
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-09-09
 | 69.171.250.35   | United States                 | FACEBOOK                                 | 2020-09-08
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-09-08
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-09-07
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-09-07
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-09-06
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-09-06
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-09-05
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-09-04
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-09-04
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-09-03
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-09-03
 | 157.240.194.35  | United States                 | FACEBOOK                                 | 2020-09-03
 | 69.171.250.35   | United States                 | FACEBOOK                                 | 2020-09-02
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-09-02
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-09-01
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-09-01
 | 69.171.250.35   | United States                 | FACEBOOK                                 | 2020-08-31
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-08-31
 | 31.13.72.36     | Kista - Sweden                | FACEBOOK                                 | 2020-08-30
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-08-29
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-08-29
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-08-28
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-08-28
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-08-27
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-08-27
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-08-26
 | 157.240.26.35   | Minneapolis - United States   | FACEBOOK                                 | 2020-08-26
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-08-25
 | 157.240.26.35   | Minneapolis - United States   | FACEBOOK                                 | 2020-08-25
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-08-24
 | 157.240.26.35   | Minneapolis - United States   | FACEBOOK                                 | 2020-08-24
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-08-23
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-08-22
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-08-20
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-08-19
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-08-19
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-08-18
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-08-18
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-08-17
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-08-17
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-08-16
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-08-15
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-08-15
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-08-13
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-08-13
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-08-12
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-08-12
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-08-11
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-08-11
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-08-10
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-08-10
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-08-09
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-08-09
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-08-08
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-08-08
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-08-07
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-08-07
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-08-06
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-08-06
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-08-06
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-08-05
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-08-04
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-08-04
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-08-03
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-08-03
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-08-02
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-08-02
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-08-01
 | 31.13.92.36     | Ireland                       | FACEBOOK                                 | 2020-07-31
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-07-30
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-07-30
 | 69.171.250.35   | United States                 | FACEBOOK                                 | 2020-07-29
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-07-29
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-07-28
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-07-27
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-07-27
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-07-26
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-07-26
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-07-25
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-07-25
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-07-24
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-07-24
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-07-23
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-07-23
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-07-22
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-07-22
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-07-21
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-07-21
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-07-20
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-07-20
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-07-19
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-07-19
 | 31.13.92.36     | Ireland                       | FACEBOOK                                 | 2020-07-18
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-07-18
 | 31.13.92.36     | Ireland                       | FACEBOOK                                 | 2020-07-17
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-07-17
 | 185.60.218.35   | Bucharest - Romania           | FACEBOOK                                 | 2020-07-16
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-07-16
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-07-15
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-07-15
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-07-14
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-07-14
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-07-13
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-07-13
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-07-12
 | 157.240.26.35   | Minneapolis - United States   | FACEBOOK                                 | 2020-07-12
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-07-11
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-07-11
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-07-10
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-07-10
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-07-09
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-07-09
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-07-08
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-07-07
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-07-07
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-07-06
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-07-05
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-07-05
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-07-04
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-07-04
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-07-03
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-07-03
 | 185.60.218.35   | Bucharest - Romania           | FACEBOOK                                 | 2020-07-02
 | 157.240.26.35   | Minneapolis - United States   | FACEBOOK                                 | 2020-07-02
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-07-01
 | 157.240.26.35   | Minneapolis - United States   | FACEBOOK                                 | 2020-07-01
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-06-30
 | 157.240.26.35   | Minneapolis - United States   | FACEBOOK                                 | 2020-06-30
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-06-29
 | 157.240.26.35   | Minneapolis - United States   | FACEBOOK                                 | 2020-06-29
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-06-28
 | 157.240.26.35   | Minneapolis - United States   | FACEBOOK                                 | 2020-06-28
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-06-28
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-06-27
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-06-27
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-06-26
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-06-26
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-06-25
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-06-25
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-06-24
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-06-23
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-06-23
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-06-22
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-06-20
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-06-19
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-06-19
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-06-18
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-06-17
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-06-17
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-06-16
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-06-16
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-06-15
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-06-15
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-06-15
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-06-14
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-06-14
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-06-13
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-06-12
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-06-12
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-06-11
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-06-11
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-06-10
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-06-10
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-06-10
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-06-09
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-06-09
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-06-08
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-06-08
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-06-07
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-06-07
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-06-06
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-06-05
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-06-05
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-06-04
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-06-04
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-06-04
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-06-03
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-06-03
 | 157.240.20.35   | United States                 | FACEBOOK                                 | 2020-06-02
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-06-02
 | 157.240.20.35   | United States                 | FACEBOOK                                 | 2020-06-01
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-06-01
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-05-31
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-05-31
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-05-30
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-05-30
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-05-29
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-05-29
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-05-28
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-05-28
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-05-27
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-05-27
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-05-26
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-05-26
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-05-25
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-05-25
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-05-24
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-05-24
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-05-23
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-05-22
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-05-22
 | 185.60.216.35   | Ireland                       | FACEBOOK                                 | 2020-05-21
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-05-21
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-05-20
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-05-20
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-05-19
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-05-19
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-05-18
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-05-18
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-05-18
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-05-17
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-05-17
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-05-17
 | 31.13.65.36     | Lithia Springs - United States | FACEBOOK                                 | 2020-05-16
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-05-16
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-05-16
 | 157.240.18.35   | United States                 | FACEBOOK                                 | 2020-05-16
 | 31.13.65.36     | Lithia Springs - United States | FACEBOOK                                 | 2020-05-15
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-05-15
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-05-15
 | 157.240.9.35    | Sofia - Bulgaria              | FACEBOOK                                 | 2020-05-14
 | 157.240.2.35    | United States                 | FACEBOOK                                 | 2020-05-14
